email_id,fecha_raw,asunto_raw,remitente,zona,texto_mail,thread_id
1078,2025-04-16 00:00,Re: Re: falta producto,cliente123@outlook.com,Vicente López,Espero una pronta respuesta. No es la primera vez que pasa esto.,1931
1079,2025/04/12,Servicio pésimo,reclamos@hotmail.com,San Martín,"No es la primera vez que pasa esto. Espero una pronta respuesta. Buenas, escribo para reclamar por un problema con mi pedido.",1932
1080,"Jun 18, 2025",Demora nuevamente,usuario@yahoo.com,San Fernando,"Muy mal servicio. Buenas, escribo para reclamar por un problema con mi pedido. No es la primera vez que pasa esto.",1933
1081,29/01/25,MAL SERVICIO,reclamos@hotmail.com,Vicente López,Muy mal servicio. Aguardo solución urgente.,1934
1082,09/01/25,Cobro incorrecto,usuario@yahoo.com,San Miguel,"Espero una pronta respuesta. Buenas, escribo para reclamar por un problema con mi pedido. No es la primera vez que pasa esto. Aguardo solución urgente.",1935
1083,24/06/25,Servicio pésimo,reclamos@hotmail.com,Malvinas Argentinas,"Muy mal servicio. No es la primera vez que pasa esto. Buenas, escribo para reclamar por un problema con mi pedido. Espero una pronta respuesta.",1936
1084,02/02/25,RECLAMO pedido no llego,reclamos@hotmail.com,José C. Paz,"No es la primera vez que pasa esto. Buenas, escribo para reclamar por un problema con mi pedido.",1937
1085,2025-04-20 00:00,Cobro incorrecto,cliente123@outlook.com,San Miguel,"Espero una pronta respuesta. Muy mal servicio. Buenas, escribo para reclamar por un problema con mi pedido.",1938
1086,05/03/25,Re: Pedido incompleto,usuario@yahoo.com,Tigre,"Buenas, escribo para reclamar por un problema con mi pedido. Espero una pronta respuesta. Muy mal servicio.",1938
1087,"Jun 20, 2025",Queja repartidor,usuario@yahoo.com,San Miguel,"Buenas, escribo para reclamar por un problema con mi pedido. No es la primera vez que pasa esto. Aguardo solución urgente. Espero una pronta respuesta.",1939
1088,31/01/25,Queja repartidor,cliente123@outlook.com,Vicente López,No es la primera vez que pasa esto. Aguardo solución urgente. Muy mal servicio.,1940
1089,07/06/25,RECLAMO pedido no llego,cliente@gmail.com,Vicente López,Muy mal servicio. Espero una pronta respuesta. Aguardo solución urgente.,1941
1090,2025/02/26,Queja repartidor,cliente123@outlook.com,San Miguel,Aguardo solución urgente. Muy mal servicio.,1942
1091,2025-03-19 00:00,Pedido NO entregado!!!,reclamos@hotmail.com,San Martín,"Espero una pronta respuesta. Muy mal servicio. Buenas, escribo para reclamar por un problema con mi pedido.",1943
1092,13/01/25,Cobro incorrecto,cliente@gmail.com,Vicente López,Espero una pronta respuesta. No es la primera vez que pasa esto.,1944
1093,2025/05/01,Error en la factura,cliente@gmail.com,Malvinas Argentinas,Espero una pronta respuesta. Muy mal servicio.,1945
1094,2025/03/27,Reclamo por cobro,cliente@gmail.com,San Isidro,"Buenas, escribo para reclamar por un problema con mi pedido. No es la primera vez que pasa esto. Muy mal servicio. Espero una pronta respuesta.",1946
1095,2025/05/31,Reclamo por cobro,usuario@yahoo.com,Escobar,Aguardo solución urgente. Muy mal servicio.,1947
1096,28/01/25,Demora en entrega,cliente@gmail.com,Vicente López,No es la primera vez que pasa esto. Aguardo solución urgente. Espero una pronta respuesta. Muy mal servicio.,1948
1097,2025/01/20,Entrega tarde otra vez,reclamos@hotmail.com,San Miguel,Aguardo solución urgente. No es la primera vez que pasa esto.,1949
1098,02/02/25,Pedido NO entregado!!!,cliente123@outlook.com,José C. Paz,Espero una pronta respuesta. Aguardo solución urgente. No es la primera vez que pasa esto. Muy mal servicio.,1950
1099,2025-04-22 00:00,Entrega tarde otra vez,cliente123@outlook.com,Malvinas Argentinas,"Aguardo solución urgente. Buenas, escribo para reclamar por un problema con mi pedido. Muy mal servicio. No es la primera vez que pasa esto.",1951
1100,2025-03-16 00:00,Re: Re: falta producto,cliente@gmail.com,Tigre,"Muy mal servicio. Aguardo solución urgente. Espero una pronta respuesta. Buenas, escribo para reclamar por un problema con mi pedido.",1951
1101,"Apr 23, 2025",Pedido incompleto,cliente123@outlook.com,Malvinas Argentinas,"Espero una pronta respuesta. No es la primera vez que pasa esto. Buenas, escribo para reclamar por un problema con mi pedido. Aguardo solución urgente.",1952
1102,27/05/25,Pedido incompleto,cliente@gmail.com,José C. Paz,Aguardo solución urgente. Espero una pronta respuesta. No es la primera vez que pasa esto.,1953
1103,2025/03/17,Queja repartidor,cliente@gmail.com,San Fernando,"Buenas, escribo para reclamar por un problema con mi pedido. No es la primera vez que pasa esto.",1954
1104,11/01/25,Error en la factura,reclamos@hotmail.com,San Fernando,"Buenas, escribo para reclamar por un problema con mi pedido. No es la primera vez que pasa esto. Aguardo solución urgente.",1955
1105,2025/01/01,Entrega tarde otra vez,reclamos@hotmail.com,San Martín,Aguardo solución urgente. Espero una pronta respuesta.,1956
1106,2025/04/15,Re: Re: falta producto,reclamos@hotmail.com,Vicente López,"Buenas, escribo para reclamar por un problema con mi pedido. Espero una pronta respuesta. Aguardo solución urgente. No es la primera vez que pasa esto.",1956
1107,2025-03-07 00:00,Pedido incompleto,cliente@gmail.com,Malvinas Argentinas,"Espero una pronta respuesta. No es la primera vez que pasa esto. Muy mal servicio. Buenas, escribo para reclamar por un problema con mi pedido.",1957
1108,10/03/25,Cobro incorrecto,cliente123@outlook.com,San Fernando,No es la primera vez que pasa esto. Muy mal servicio. Aguardo solución urgente.,1958
1109,2025-05-03 00:00,Re: Re: falta producto,cliente123@outlook.com,San Fernando,"No es la primera vez que pasa esto. Aguardo solución urgente. Buenas, escribo para reclamar por un problema con mi pedido.",1958
1110,2025/02/16,Servicio pésimo,cliente@gmail.com,Escobar,No es la primera vez que pasa esto. Muy mal servicio.,1959
1111,18/01/25,MAL SERVICIO,cliente@gmail.com,Malvinas Argentinas,Muy mal servicio. Aguardo solución urgente.,1960
1112,15/05/25,Entrega tarde otra vez,cliente@gmail.com,San Isidro,"Muy mal servicio. Buenas, escribo para reclamar por un problema con mi pedido. Aguardo solución urgente.",1961
1113,2025-06-14 00:00,RECLAMO pedido no llego,usuario@yahoo.com,Tigre,Espero una pronta respuesta. No es la primera vez que pasa esto.,1962
1114,2025-01-03 00:00,RECLAMO pedido no llego,reclamos@hotmail.com,San Isidro,No es la primera vez que pasa esto. Muy mal servicio.,1963
1115,2025/02/11,Demora nuevamente,reclamos@hotmail.com,San Miguel,"No es la primera vez que pasa esto. Buenas, escribo para reclamar por un problema con mi pedido.",1964
1116,2025-06-10 00:00,Problema con el repartidor,cliente@gmail.com,Vicente López,Aguardo solución urgente. Espero una pronta respuesta.,1965
1117,"May 11, 2025",Entrega tarde otra vez,usuario@yahoo.com,Vicente López,"Buenas, escribo para reclamar por un problema con mi pedido. No es la primera vez que pasa esto.",1966
1118,09/04/25,Re: Pedido incompleto,reclamos@hotmail.com,Escobar,"Muy mal servicio. Buenas, escribo para reclamar por un problema con mi pedido.",1966
1119,2025-02-13 00:00,Servicio pésimo,usuario@yahoo.com,San Isidro,"Espero una pronta respuesta. Buenas, escribo para reclamar por un problema con mi pedido. Aguardo solución urgente.",1967
1120,2025/01/31,Cobro incorrecto,cliente@gmail.com,Vicente López,No es la primera vez que pasa esto. Aguardo solución urgente. Muy mal servicio. Espero una pronta respuesta.,1968
1121,"Jun 23, 2025",Pedido incompleto,usuario@yahoo.com,Escobar,"Espero una pronta respuesta. Aguardo solución urgente. Buenas, escribo para reclamar por un problema con mi pedido. No es la primera vez que pasa esto.",1969
1122,2025/06/19,Servicio pésimo,reclamos@hotmail.com,San Isidro,No es la primera vez que pasa esto. Aguardo solución urgente.,1970
1123,"Feb 07, 2025",Cobro incorrecto,cliente123@outlook.com,San Miguel,"Buenas, escribo para reclamar por un problema con mi pedido. Muy mal servicio.",1971
1124,2025-02-07 00:00,Problema con el repartidor,reclamos@hotmail.com,San Fernando,Muy mal servicio. Espero una pronta respuesta.,1972
1125,"May 07, 2025",Cobro incorrecto,cliente123@outlook.com,Malvinas Argentinas,"Espero una pronta respuesta. No es la primera vez que pasa esto. Aguardo solución urgente. Buenas, escribo para reclamar por un problema con mi pedido.",1973
1126,"Apr 18, 2025",No recibí mi pedido,cliente123@outlook.com,José C. Paz,"No es la primera vez que pasa esto. Muy mal servicio. Buenas, escribo para reclamar por un problema con mi pedido. Aguardo solución urgente.",1974
1127,2025-06-29 00:00,Queja repartidor,usuario@yahoo.com,San Martín,"No es la primera vez que pasa esto. Buenas, escribo para reclamar por un problema con mi pedido.",1975
1128,"May 23, 2025",Reclamo por cobro,usuario@yahoo.com,San Isidro,Espero una pronta respuesta. Aguardo solución urgente.,1976
1129,"Mar 17, 2025",Re: Re: falta producto,usuario@yahoo.com,José C. Paz,"No es la primera vez que pasa esto. Aguardo solución urgente. Buenas, escribo para reclamar por un problema con mi pedido.",1976
1130,2025-02-05 00:00,Pedido NO entregado!!!,usuario@yahoo.com,Malvinas Argentinas,"Buenas, escribo para reclamar por un problema con mi pedido. Muy mal servicio. No es la primera vez que pasa esto. Aguardo solución urgente.",1977
1131,2025-06-19 00:00,Entrega tarde otra vez,cliente123@outlook.com,San Fernando,No es la primera vez que pasa esto. Espero una pronta respuesta.,1978
1132,21/01/25,Re: Re: falta producto,cliente@gmail.com,Vicente López,"Muy mal servicio. No es la primera vez que pasa esto. Buenas, escribo para reclamar por un problema con mi pedido. Aguardo solución urgente.",1978
1133,2025/05/16,Re: Re: falta producto,cliente123@outlook.com,Malvinas Argentinas,"Espero una pronta respuesta. Muy mal servicio. Aguardo solución urgente. Buenas, escribo para reclamar por un problema con mi pedido.",1978
1134,29/01/25,Error en la factura,cliente@gmail.com,Vicente López,"No es la primera vez que pasa esto. Aguardo solución urgente. Buenas, escribo para reclamar por un problema con mi pedido. Muy mal servicio.",1979
1135,"Jun 24, 2025",Re: Pedido incompleto,reclamos@hotmail.com,José C. Paz,"No es la primera vez que pasa esto. Muy mal servicio. Buenas, escribo para reclamar por un problema con mi pedido.",1979
1136,"Jan 24, 2025",Problema con el repartidor,usuario@yahoo.com,Tigre,"Aguardo solución urgente. Buenas, escribo para reclamar por un problema con mi pedido. Muy mal servicio.",1980
1137,2025-02-17 00:00,No recibí mi pedido,cliente123@outlook.com,San Miguel,"Muy mal servicio. Aguardo solución urgente. Buenas, escribo para reclamar por un problema con mi pedido.",1981
1138,"Apr 06, 2025",Pedido NO entregado!!!,usuario@yahoo.com,Escobar,"Buenas, escribo para reclamar por un problema con mi pedido. Aguardo solución urgente.",1982
1139,2025/06/04,Reclamo por cobro,cliente@gmail.com,Tigre,"No es la primera vez que pasa esto. Buenas, escribo para reclamar por un problema con mi pedido. Muy mal servicio.",1983
1140,2025-06-02 00:00,MAL SERVICIO,reclamos@hotmail.com,Tigre,"No es la primera vez que pasa esto. Buenas, escribo para reclamar por un problema con mi pedido. Muy mal servicio. Aguardo solución urgente.",1984
1141,2025-05-26 00:00,Demora en entrega,cliente123@outlook.com,Vicente López,"Espero una pronta respuesta. Buenas, escribo para reclamar por un problema con mi pedido.",1985
1142,2025/01/03,Error en la factura,reclamos@hotmail.com,Malvinas Argentinas,No es la primera vez que pasa esto. Espero una pronta respuesta. Aguardo solución urgente. Muy mal servicio.,1986
1143,2025-06-29 00:00,Re: Re: falta producto,reclamos@hotmail.com,Malvinas Argentinas,"Aguardo solución urgente. Buenas, escribo para reclamar por un problema con mi pedido. Espero una pronta respuesta. Muy mal servicio.",1986
1144,"May 31, 2025",RECLAMO pedido no llego,cliente123@outlook.com,Vicente López,No es la primera vez que pasa esto. Aguardo solución urgente. Espero una pronta respuesta.,1987
1145,2025-01-21 00:00,Demora nuevamente,usuario@yahoo.com,Tigre,No es la primera vez que pasa esto. Aguardo solución urgente. Espero una pronta respuesta. Muy mal servicio.,1988
1146,2025/02/03,Demora nuevamente,reclamos@hotmail.com,San Martín,"Muy mal servicio. Buenas, escribo para reclamar por un problema con mi pedido. Espero una pronta respuesta. No es la primera vez que pasa esto.",1989
1147,2025-02-23 00:00,Queja repartidor,usuario@yahoo.com,San Miguel,"Buenas, escribo para reclamar por un problema con mi pedido. No es la primera vez que pasa esto.",1990
1148,2025-05-21 00:00,Error en la factura,cliente123@outlook.com,San Isidro,Espero una pronta respuesta. No es la primera vez que pasa esto. Muy mal servicio.,1991
1149,2025/01/18,Pedido incompleto,reclamos@hotmail.com,San Martín,"Buenas, escribo para reclamar por un problema con mi pedido. No es la primera vez que pasa esto.",1992
1150,"Mar 08, 2025",Demora nuevamente,reclamos@hotmail.com,San Miguel,"No es la primera vez que pasa esto. Buenas, escribo para reclamar por un problema con mi pedido. Espero una pronta respuesta. Aguardo solución urgente.",1993
1151,2025/04/04,Pedido NO entregado!!!,cliente123@outlook.com,Malvinas Argentinas,No es la primera vez que pasa esto. Muy mal servicio. Aguardo solución urgente. Espero una pronta respuesta.,1994
1152,"Jan 22, 2025",Reclamo por cobro,cliente123@outlook.com,Escobar,"Buenas, escribo para reclamar por un problema con mi pedido. Aguardo solución urgente. Espero una pronta respuesta. Muy mal servicio.",1995
1153,2025-02-09 00:00,RECLAMO pedido no llego,reclamos@hotmail.com,Malvinas Argentinas,Aguardo solución urgente. Muy mal servicio.,1996
1154,"Feb 27, 2025",Demora en entrega,cliente123@outlook.com,San Isidro,Muy mal servicio. Aguardo solución urgente. Espero una pronta respuesta.,1997
1155,2025-01-28 00:00,Demora nuevamente,usuario@yahoo.com,San Isidro,Muy mal servicio. No es la primera vez que pasa esto. Aguardo solución urgente.,1998
1156,2025/01/17,Cobro incorrecto,reclamos@hotmail.com,San Miguel,"Muy mal servicio. Buenas, escribo para reclamar por un problema con mi pedido.",1999
1157,2025-04-27 00:00,Problema con el repartidor,usuario@yahoo.com,San Miguel,No es la primera vez que pasa esto. Espero una pronta respuesta.,2000
1158,"Jun 03, 2025",Pedido NO entregado!!!,cliente@gmail.com,San Martín,"Muy mal servicio. No es la primera vez que pasa esto. Buenas, escribo para reclamar por un problema con mi pedido.",2001
1159,"Jan 06, 2025",MAL SERVICIO,reclamos@hotmail.com,Escobar,"No es la primera vez que pasa esto. Buenas, escribo para reclamar por un problema con mi pedido. Muy mal servicio. Espero una pronta respuesta.",2002
1160,2025-04-14 00:00,Problema con el repartidor,reclamos@hotmail.com,San Miguel,Aguardo solución urgente. No es la primera vez que pasa esto. Espero una pronta respuesta.,2003
1161,2025-02-17 00:00,Problema con el repartidor,cliente@gmail.com,Malvinas Argentinas,"Espero una pronta respuesta. No es la primera vez que pasa esto. Buenas, escribo para reclamar por un problema con mi pedido.",2004
1162,"Apr 18, 2025",Reclamo por cobro,cliente123@outlook.com,José C. Paz,No es la primera vez que pasa esto. Muy mal servicio. Aguardo solución urgente. Espero una pronta respuesta.,2005
1163,24/05/25,RECLAMO pedido no llego,cliente@gmail.com,San Fernando,"Espero una pronta respuesta. Buenas, escribo para reclamar por un problema con mi pedido. Muy mal servicio.",2006
1164,"Feb 07, 2025",Demora nuevamente,reclamos@hotmail.com,San Isidro,"Muy mal servicio. Espero una pronta respuesta. Aguardo solución urgente. Buenas, escribo para reclamar por un problema con mi pedido.",2007
1165,"Feb 02, 2025",Demora nuevamente,cliente@gmail.com,Vicente López,No es la primera vez que pasa esto. Muy mal servicio.,2008
1166,"Jun 03, 2025",Pedido incompleto,usuario@yahoo.com,San Martín,"No es la primera vez que pasa esto. Buenas, escribo para reclamar por un problema con mi pedido.",2009
